facilityId,serviceLineLevel3,orderId   ,lineItemId,sku               ,masterMaterialId,batchId   ,deviationNumber,deviationDescription                                                                                                      ,deviationTypeName                ,deviationStatusName         ,deviationSeverityName,deviationOpenedDate,deviationClosedDate,deviationProjectedCloseDate,START_DATE  ,END_DATE    ,ACTIVE,CHANGE,DATE_SENT                    ,ID,,,,
1005      ,OSD              ,0000055607,000010    ,000000004000005414,5000001050      ,1153288   ,"261,823        ",Power outage occurred at Whitby site on 02/Feb/2022.                                                                      ,Deviation                        ,Closed - Done               ,Minor                ,2022.02.07         ,2022.02.14         ,2022.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000055607,000010    ,000000004000005414,5000001050      ,1153288   ,"261,818        ","Blending of OTEZLA (APREMILAST) 30mg FCT BULK PKG (product 3000004486), batch CKXYK was interrupted due to power outage.  ",Deviation                        ,Closed - Done               ,Major                ,2022.02.07         ,2022.03.24         ,2022.03.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000051097,000010    ,000000000000361392,7000000110      ,2309G     ,"618,598        ",Microbiological environmental monitoring excursion Sterile Area 3 - air KW: ADVERSE TREND                                 ,Deviation                        ,Closed - Done               ,Major                ,2023.08.03         ,2023.10.19         ,2023.09.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000051097,000010    ,000000000000361392,7000000110      ,2309G     ,"611,539        ",Mixing time exceedance during the solution preparation of Gattex 2308G and 2309G  KW: documentation not followed MBR      ,Deviation                        ,Closed - Done               ,Major                ,2023.07.24         ,2023.11.28         ,2023.08.23                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073913,000010    ,013677            ,5000000024      ,AS8529B   ,"414,623        ",09/30/22 2F109-NVA-3-5.0 Amgen AS8529A Action Tier 1                                                                      ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.10.08         ,2022.11.07         ,2022.11.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073913,000010    ,013677            ,5000000024      ,AS8529B   ,"418,433        ","AMG 416 Assay OOS, Steriles Lab                                                                                           ",OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.10.14         ,2023.01.05         ,2022.11.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000073913,000010    ,013677            ,5000000024      ,AS8529B   ,"418,467        ",Failed beginning AQL for particulate finding                                                                              ,Deviation                        ,Closed - Done               ,Major                ,2022.10.14         ,2023.01.16         ,2022.11.13                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000056143,000010    ,000000004000006491,5000004319      ,CNMTF     ,"494,300        ","Wrong expiry date format assigned to Lumykras  batch 4000006491, CNMTF                                                    ",Deviation                        ,Closed - Done               ,Major                ,2023.02.02         ,2023.04.21         ,2023.03.04                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2021300036,000160    ,000000000000416098,5000000154      ,KP1551J   ,"55,795         ",OOS result Iodide content Iomeron batch LP1552                                                                            ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2021.02.10         ,2021.04.02         ,2021.03.12                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000058292,000010    ,000000004000006610,5000005382      ,CPHGY     ,"502,785        ",Incorrect power range setting (40-43%) used for induction sealer (MFG-2520) when packaging multiple batches on line 9B    ,Deviation                        ,Closed - Done               ,Major                ,2023.02.15         ,2023.03.04         ,2023.03.17                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046301,000020    ,000000000000362930,7000000279      ,10053     ,"377,074        ",VI Limits Exceeded and Out of Yeld Limits                                                                                 ,Deviation                        ,Closed - Done               ,Major                ,2022.08.10         ,2023.02.16         ,2022.09.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046301,000020    ,000000000000362930,7000000279      ,10053     ,"479,372        ",Incorrect part number on the label fro Remdesivir product                                                                 ,Deviation                        ,Closed - Done               ,Major                ,2023.01.16         ,2023.02.16         ,2023.02.15                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046301,000020    ,000000000000362930,7000000279      ,10053     ,"377,888        ",Microbiological environmental monitoring excursion Sterile Area 1 - surfaces                                              ,OOS/OOT/E(U)M                    ,Closed - Done               ,Minor                ,2022.08.11         ,2022.11.02         ,2022.09.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000046301,000020    ,000000000000362930,7000000279      ,10053     ,"392,236        ","OOS for Container-Closure Integrity test in finished batches 10052, 10053 and 10054 of Remdesivir for injection 100 mg    ",OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.09.02         ,2023.05.22         ,2022.10.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1005      ,OSD              ,0000047795,000010    ,000000004000005413,5000002634      ,1126969   ,"50,723         ",Incorrect amount of dessicants in bulk container of Otezla 30mg FCT bulk lot CFWNN                                        ,Deviation                        ,Closed - Done               ,Major                ,2021.02.01         ,2021.02.24         ,2021.03.03                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000057547,000010    ,000000004000002162,5000003355      ,CMYNB     ,"403,452        ","Chipped tablets found during compression of Abiraterone Acetate Tablets 250 mg (Zytiga), batch CMYMV on Korsch XL400      ",Deviation                        ,Closed - Done               ,Major                ,2022.09.23         ,2022.11.22         ,2022.10.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000045484,000010    ,000000000000370552,7000000171      ,MM310M0101,"394,000        ",Three damaged boxes of Veletri during unloading in PTH warehouse                                                          ,Deviation                        ,Closed - Done               ,Minor                ,2022.09.07         ,2022.09.08         ,2022.10.07                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000049035,000010    ,000000000000362987,7000000178      ,AVZVA400A ,"529,275        ",Microbiological environmental monitoring excursion Sterile Area 5 - surface                                               ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.03.23         ,2023.05.11         ,2023.04.22                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000049035,000010    ,000000000000362987,7000000178      ,AVZVA400A ,"520,175        ",OOS IPC Value for Osmolality on Zoster Formulation 125?g/mL batch AVZVA400A step 2C                                       ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.03.10         ,2023.05.09         ,2023.04.09                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000049035,000010    ,000000000000362987,7000000178      ,AVZVA400A ,"551,534        ",AVI total ejected vial percentage limit exceeded - VI limits exceeded                                                     ,Deviation                        ,Closed - Done               ,Major                ,2023.04.21         ,2023.06.07         ,2023.05.21                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000038890,000010    ,000000000000361915,7000000178      ,AVZVA251A ,"144,384        ",Management of the VI Pool not compliant                                                                                   ,Deviation                        ,Closed - Done               ,Major                ,2021.07.20         ,2021.11.10         ,2021.08.19                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000058859,000010    ,000000004000006116,5000004365      ,CPPBG     ,"550,233        ",Out of specification assay results for AMG-510 120 mg Tablets batch release.                                              ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.04.19         ,2023.06.07         ,2023.05.19                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
1013      ,Steriles         ,0000044830,000010    ,000000000000362144,7000000099      ,0010547419,"274,495        ",Microbiological enviromental monitoring excursion Sterile Area 4 - surface                                                ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2022.02.28         ,2022.04.01         ,2022.03.30                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1011      ,Steriles         ,2021300234,000270    ,000000000000415085,5000000511      ,EP9355K   ,"180,187        ",SST failure MQC-193 Iopamiro batches                                                                                      ,Procedure                        ,Closed - Done               ,Minor                ,2019.10.11         ,2019.10.25         ,2019.11.10                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1031      ,Steriles         ,0000074095,000010    ,027269            ,5000000949      ,AT2540B   ,"452,839        ",Temperature excursion during ABP warming prior to fill. Steriles N                                                        ,Deviation                        ,Closed - Done               ,Major                ,2022.12.03         ,2023.02.14         ,2023.01.02                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1013      ,Steriles         ,0000050673,000010    ,000000000000362144,7000000099      ,0010626011,"554,428        ",Microbiological environmental monitoring excursion Sterile Area 4 -  personnel                                            ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.04.26         ,2023.05.29         ,2023.05.26                 ,"Jan 23, 2024","Dec 31, 9000",Y     ,I     ,"Jan 23, 2024, 5:54:57.642 AM ",1 ,,,,
1003      ,OSD              ,0000054591,000010    ,000000004000006262,5000004372      ,CMXBH     ,"571,414        ",Out of specification results for Propyl Gallate blend uniformity in Momelotinib Common Blend.                             ,OOS/OOT/E(U)M                    ,Closed - Done               ,Major                ,2023.05.23         ,2023.06.14         ,2023.06.22                 ,"Feb 9, 2024 ","Dec 31, 9000",Y     ,I     ,"Feb 9, 2024, 4:32:39.074 PM  ",1 ,,,,
